ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,508,620,0,1626,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.deleteDataStore(DataStore),org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,deleteDataStore,(Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;)Z,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 577],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,577,577,584,584,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 577],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,577,577,581,581,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f825b53b8ad3f0c3d4088c75855861a1,1,1,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,508,620,0,1626,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.deleteDataStore(DataStore),org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,deleteDataStore,(Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;)Z,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 590],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,590,590,662,662,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 588],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,588,588,652,652,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2faa5bd8f487d681de3409dcf19b7994,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,96,306,0,3019,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.initialize(Map),org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,initialize,(Ljava/util/Map;)Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 184],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,184,184,606,606,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 184],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,184,184,603,603,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5cb4572f2f90ee9e269acb057a22cd42,0,2,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,96,306,0,3019,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.initialize(Map),org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,initialize,(Ljava/util/Map;)Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 194],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,194,194,671,671,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 194],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,194,194,668,668,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5cb4572f2f90ee9e269acb057a22cd42,1,2,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,96,306,0,3019,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.initialize(Map),org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,initialize,(Ljava/util/Map;)Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 204],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,204,204,736,736,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 204],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,204,204,733,733,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5cb4572f2f90ee9e269acb057a22cd42,2,2,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,96,306,0,3019,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.initialize(Map),org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,initialize,(Ljava/util/Map;)Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 273],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,273,273,1299,1299,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 271],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,271,271,1289,1289,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,180244dc51d420219136a9ec9b89085b,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In SolidFireSharedPrimaryDataStoreLifeCycle.java,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,In class org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,654,666,0,214,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,"In method org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle.sendModifyTargetsCommand(ModifyTargetsCommand, long)",org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,sendModifyTargetsCommand,(Lcom/cloud/agent/api/ModifyTargetsCommand;J)V,false,true,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 664],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,true,664,664,72,72,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,At SolidFireSharedPrimaryDataStoreLifeCycle.java:[line 662],org.apache.cloudstack.storage.datastore.lifecycle.SolidFireSharedPrimaryDataStoreLifeCycle,662,662,62,62,SolidFireSharedPrimaryDataStoreLifeCycle.java,org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,java/org/apache/cloudstack/storage/datastore/lifecycle/SolidFireSharedPrimaryDataStoreLifeCycle.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,165d0a0da47d2f43956f13b0f18db1f0,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In SolidFireHostListener.java,org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,In class org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,true,org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,73,86,0,187,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,In method org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener.hostAdded(long),org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,hostAdded,(J)Z,false,true,At SolidFireHostListener.java:[line 76],org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,true,76,76,43,43,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,At SolidFireHostListener.java:[line 76],org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,76,76,40,40,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,eac05976a41ffed3bf81652f9a86dd9b,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SolidFireHostListener.java,org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,In class org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,true,org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,271,289,0,432,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,"In method org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener.sendModifyStoragePoolCommand(ModifyStoragePoolCommand, StoragePool, long)",org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,sendModifyStoragePoolCommand,(Lcom/cloud/agent/api/ModifyStoragePoolCommand;Lcom/cloud/storage/StoragePool;J)V,false,true,At SolidFireHostListener.java:[line 288],org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,true,288,288,279,279,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,At SolidFireHostListener.java:[line 288],org.apache.cloudstack.storage.datastore.provider.SolidFireHostListener,288,288,276,276,SolidFireHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireHostListener.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6dded3b6313ad5480d73f6f868b886c1,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In SolidFireSharedHostListener.java,org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,In class org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,true,org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,67,80,0,187,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,In method org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener.hostAdded(long),org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,hostAdded,(J)Z,false,true,At SolidFireSharedHostListener.java:[line 70],org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,true,70,70,43,43,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,At SolidFireSharedHostListener.java:[line 70],org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,70,70,40,40,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1463f5bb38bf0f9b8ebe57713cf4584c,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SolidFireSharedHostListener.java,org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,In class org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,true,org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,204,223,0,378,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,"In method org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener.sendModifyStoragePoolCommand(ModifyStoragePoolCommand, StoragePool, long)",org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,sendModifyStoragePoolCommand,(Lcom/cloud/agent/api/ModifyStoragePoolCommand;Lcom/cloud/storage/StoragePool;J)Lcom/cloud/agent/api/ModifyStoragePoolAnswer;,false,true,At SolidFireSharedHostListener.java:[line 221],org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,true,221,221,220,220,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,At SolidFireSharedHostListener.java:[line 221],org.apache.cloudstack.storage.datastore.provider.SolidFireSharedHostListener,221,221,217,217,SolidFireSharedHostListener.java,org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,java/org/apache/cloudstack/storage/datastore/provider/SolidFireSharedHostListener.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,bef521226960eb882d9df86862cc8c37,0,0,117,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In SolidFireUtil.java,org.apache.cloudstack.storage.datastore.util.SolidFireUtil,SolidFireUtil.java,org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,java/org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,In class org.apache.cloudstack.storage.datastore.util.SolidFireUtil,org.apache.cloudstack.storage.datastore.util.SolidFireUtil,true,org.apache.cloudstack.storage.datastore.util.SolidFireUtil,517,572,0,647,SolidFireUtil.java,org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,java/org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,"In method org.apache.cloudstack.storage.datastore.util.SolidFireUtil.handleVagForHost(SolidFireUtil$SolidFireConnection, List, Host, HostDao)",org.apache.cloudstack.storage.datastore.util.SolidFireUtil,handleVagForHost,(Lorg/apache/cloudstack/storage/datastore/util/SolidFireUtil$SolidFireConnection;Ljava/util/List;Lcom/cloud/host/Host;Lcom/cloud/host/dao/HostDao;)V,true,true,At SolidFireUtil.java:[line 542],org.apache.cloudstack.storage.datastore.util.SolidFireUtil,true,542,542,165,165,SolidFireUtil.java,org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,java/org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,At SolidFireUtil.java:[line 540],org.apache.cloudstack.storage.datastore.util.SolidFireUtil,540,540,155,155,SolidFireUtil.java,org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,java/org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4b6de36201f84abac776579706df4df2,0,1,117,,,,,,,,,
