ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath,SourceLine/13/Message,SourceLine/13/_classname,SourceLine/13/_start,SourceLine/13/_end,SourceLine/13/_startBytecode,SourceLine/13/_endBytecode,SourceLine/13/_sourcefile,SourceLine/13/_sourcepath,SourceLine/13/_relSourcepath,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,3713,3759,0,786,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,"In method com.cloud.vm.VirtualMachineManagerImpl.findHostAndMigrate(String, Long, DeploymentPlanner$ExcludeList)",com.cloud.vm.VirtualMachineManagerImpl,findHostAndMigrate,(Ljava/lang/String;Ljava/lang/Long;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;)V,false,true,At VirtualMachineManagerImpl.java:[line 3753],com.cloud.vm.VirtualMachineManagerImpl,true,3753,3753,340,340,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 3753],com.cloud.vm.VirtualMachineManagerImpl,3753,3753,337,337,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a05ddeb55c40a85439ad7df6637490ce,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,3713,3759,0,786,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,"In method com.cloud.vm.VirtualMachineManagerImpl.findHostAndMigrate(String, Long, DeploymentPlanner$ExcludeList)",com.cloud.vm.VirtualMachineManagerImpl,findHostAndMigrate,(Ljava/lang/String;Ljava/lang/Long;Lcom/cloud/deploy/DeploymentPlanner$ExcludeList;)V,false,true,At VirtualMachineManagerImpl.java:[line 3756],com.cloud.vm.VirtualMachineManagerImpl,true,3756,3756,375,375,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 3756],com.cloud.vm.VirtualMachineManagerImpl,3756,3756,372,372,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a05ddeb55c40a85439ad7df6637490ce,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4320,4366,0,635,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOffReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOffReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4326],com.cloud.vm.VirtualMachineManagerImpl,true,4326,4326,100,100,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4326],com.cloud.vm.VirtualMachineManagerImpl,4326,4326,97,97,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3bea9a0f001fc4ed3ad8f6ac7544913d,0,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4320,4366,0,635,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOffReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOffReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4328],com.cloud.vm.VirtualMachineManagerImpl,true,4328,4328,187,187,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4328],com.cloud.vm.VirtualMachineManagerImpl,4328,4328,184,184,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3bea9a0f001fc4ed3ad8f6ac7544913d,1,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4320,4366,0,635,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOffReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOffReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4332],com.cloud.vm.VirtualMachineManagerImpl,true,4332,4332,251,251,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4332],com.cloud.vm.VirtualMachineManagerImpl,4332,4332,248,248,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3bea9a0f001fc4ed3ad8f6ac7544913d,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4320,4366,0,635,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOffReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOffReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4354],com.cloud.vm.VirtualMachineManagerImpl,true,4354,4354,416,416,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4354],com.cloud.vm.VirtualMachineManagerImpl,4354,4354,413,413,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3bea9a0f001fc4ed3ad8f6ac7544913d,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4247],com.cloud.vm.VirtualMachineManagerImpl,true,4247,4247,100,100,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4247],com.cloud.vm.VirtualMachineManagerImpl,4247,4247,97,97,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,0,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4255],com.cloud.vm.VirtualMachineManagerImpl,true,4255,4255,161,161,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4255],com.cloud.vm.VirtualMachineManagerImpl,4255,4255,158,158,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,1,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4266],com.cloud.vm.VirtualMachineManagerImpl,true,4266,4266,295,295,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4266],com.cloud.vm.VirtualMachineManagerImpl,4266,4266,292,292,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,2,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4277],com.cloud.vm.VirtualMachineManagerImpl,true,4277,4277,372,372,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4277],com.cloud.vm.VirtualMachineManagerImpl,4277,4277,369,369,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,3,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4288],com.cloud.vm.VirtualMachineManagerImpl,true,4288,4288,510,510,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4288],com.cloud.vm.VirtualMachineManagerImpl,4288,4288,507,507,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,4,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4293],com.cloud.vm.VirtualMachineManagerImpl,true,4293,4293,555,555,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4294],com.cloud.vm.VirtualMachineManagerImpl,4294,4294,552,552,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,5,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VirtualMachineManagerImpl.java,com.cloud.vm.VirtualMachineManagerImpl,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In class com.cloud.vm.VirtualMachineManagerImpl,com.cloud.vm.VirtualMachineManagerImpl,true,com.cloud.vm.VirtualMachineManagerImpl,4245,4313,0,1047,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,In method com.cloud.vm.VirtualMachineManagerImpl.handlePowerOnReportWithNoPendingJobsOnVM(VMInstanceVO),com.cloud.vm.VirtualMachineManagerImpl,handlePowerOnReportWithNoPendingJobsOnVM,(Lcom/cloud/vm/VMInstanceVO;)V,false,true,At VirtualMachineManagerImpl.java:[line 4298],com.cloud.vm.VirtualMachineManagerImpl,true,4298,4298,605,605,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,At VirtualMachineManagerImpl.java:[line 4298],com.cloud.vm.VirtualMachineManagerImpl,4298,4298,602,602,VirtualMachineManagerImpl.java,com/cloud/vm/VirtualMachineManagerImpl.java,java/com/cloud/vm/VirtualMachineManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c162c347d7a9b2a00e55281ba18385e,6,8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
