ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,126,155,0,447,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor.getVolume(StoragePool, String)",com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,getVolume,(Lorg/libvirt/StoragePool;Ljava/lang/String;)Lorg/libvirt/StorageVol;,false,true,At LibvirtStorageAdaptor.java:[line 144],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,144,144,119,119,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,At LibvirtStorageAdaptor.java:[line 144],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,144,144,116,116,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,34ce795bbe038cfde251ed58d0054c93,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,126,155,0,447,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor.getVolume(StoragePool, String)",com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,getVolume,(Lorg/libvirt/StoragePool;Ljava/lang/String;)Lorg/libvirt/StorageVol;,false,true,At LibvirtStorageAdaptor.java:[line 149],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,149,149,167,167,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,At LibvirtStorageAdaptor.java:[line 149],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,149,149,164,164,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,34ce795bbe038cfde251ed58d0054c93,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,167,173,0,203,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In method com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor.storagePoolRefresh(StoragePool),com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,storagePoolRefresh,(Lorg/libvirt/StoragePool;)V,false,true,At LibvirtStorageAdaptor.java:[line 171],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,171,171,55,55,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,At LibvirtStorageAdaptor.java:[line 171],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,171,171,52,52,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,888f16c8da42826601adaff99e84c6ee,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In LibvirtStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,90,95,0,191,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor.createFolder(String, String)",com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,createFolder,(Ljava/lang/String;Ljava/lang/String;)Z,false,true,At LibvirtStorageAdaptor.java:[line 91],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,91,91,56,56,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,At LibvirtStorageAdaptor.java:[line 91],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,91,91,53,53,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,eebeab9c4a368475099be41a95d451ab,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In LibvirtStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,733,763,0,648,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor.createPhysicalDiskByQemuImg(String, KVMStoragePool, QemuImg$PhysicalDiskFormat, Storage$ProvisioningType, long)",com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,createPhysicalDiskByQemuImg,(Ljava/lang/String;Lcom/cloud/hypervisor/kvm/storage/KVMStoragePool;Lorg/apache/cloudstack/utils/qemu/QemuImg$PhysicalDiskFormat;Lcom/cloud/storage/Storage$ProvisioningType;J)Lcom/cloud/hypervisor/kvm/storage/KVMPhysicalDisk;,false,true,At LibvirtStorageAdaptor.java:[line 753],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,753,753,168,168,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,At LibvirtStorageAdaptor.java:[line 753],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,753,753,165,165,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,956c09e01f6cea0569b99d99a1d50e08,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In LibvirtStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,451,486,0,589,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor.getPhysicalDisk(String, KVMStoragePool)",com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,getPhysicalDisk,(Ljava/lang/String;Lcom/cloud/hypervisor/kvm/storage/KVMStoragePool;)Lcom/cloud/hypervisor/kvm/storage/KVMPhysicalDisk;,false,true,At LibvirtStorageAdaptor.java:[line 468],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,true,468,468,117,117,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,At LibvirtStorageAdaptor.java:[line 468],com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor,468,468,114,114,LibvirtStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStorageAdaptor.java,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,646993985d838238d41cc7c0e1c98075,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtStoragePool.java,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,126,156,0,519,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In method com.cloud.hypervisor.kvm.storage.LibvirtStoragePool.getPhysicalDisk(String),com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,getPhysicalDisk,(Ljava/lang/String;)Lcom/cloud/hypervisor/kvm/storage/KVMPhysicalDisk;,false,true,At LibvirtStoragePool.java:[line 143],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,143,143,98,98,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,At LibvirtStoragePool.java:[line 143],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,143,143,95,95,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,31be01e7b3f21db9f5b046339bb7286b,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtStoragePool.java,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,126,156,0,519,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In method com.cloud.hypervisor.kvm.storage.LibvirtStoragePool.getPhysicalDisk(String),com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,getPhysicalDisk,(Ljava/lang/String;)Lcom/cloud/hypervisor/kvm/storage/KVMPhysicalDisk;,false,true,At LibvirtStoragePool.java:[line 148],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,148,148,176,176,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,At LibvirtStoragePool.java:[line 148],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,148,148,173,173,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,31be01e7b3f21db9f5b046339bb7286b,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In LibvirtStoragePool.java,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,126,156,0,519,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In method com.cloud.hypervisor.kvm.storage.LibvirtStoragePool.getPhysicalDisk(String),com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,getPhysicalDisk,(Ljava/lang/String;)Lcom/cloud/hypervisor/kvm/storage/KVMPhysicalDisk;,false,true,At LibvirtStoragePool.java:[line 155],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,155,155,271,271,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,At LibvirtStoragePool.java:[line 155],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,155,155,268,268,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,31be01e7b3f21db9f5b046339bb7286b,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In LibvirtStoragePool.java,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In class com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,126,156,0,519,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,In method com.cloud.hypervisor.kvm.storage.LibvirtStoragePool.getPhysicalDisk(String),com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,getPhysicalDisk,(Ljava/lang/String;)Lcom/cloud/hypervisor/kvm/storage/KVMPhysicalDisk;,false,true,At LibvirtStoragePool.java:[line 146],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,true,146,146,136,136,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,At LibvirtStoragePool.java:[line 146],com.cloud.hypervisor.kvm.storage.LibvirtStoragePool,146,146,133,133,LibvirtStoragePool.java,com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,java/com/cloud/hypervisor/kvm/storage/LibvirtStoragePool.java,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,21ace16b94c39e5ca570c04d3a8bc7cb,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ManagedNfsStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,97,161,0,1005,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor.connectPhysicalDisk(String, KVMStoragePool, Map)",com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,connectPhysicalDisk,(Ljava/lang/String;Lcom/cloud/hypervisor/kvm/storage/KVMStoragePool;Ljava/util/Map;)Z,false,true,At ManagedNfsStorageAdaptor.java:[line 111],com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,true,111,111,116,116,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,At ManagedNfsStorageAdaptor.java:[line 111],com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,111,111,113,113,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a6ba96f0fc3839f4c534c4705c23d965,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ManagedNfsStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,97,161,0,1005,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor.connectPhysicalDisk(String, KVMStoragePool, Map)",com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,connectPhysicalDisk,(Ljava/lang/String;Lcom/cloud/hypervisor/kvm/storage/KVMStoragePool;Ljava/util/Map;)Z,false,true,At ManagedNfsStorageAdaptor.java:[line 138],com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,true,138,138,269,269,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,At ManagedNfsStorageAdaptor.java:[line 138],com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,138,138,266,266,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,98d9f4e432e8dc1aecbab0148cbfee1e,0,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ManagedNfsStorageAdaptor.java,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,In class com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,true,com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,97,161,0,1005,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,"In method com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor.connectPhysicalDisk(String, KVMStoragePool, Map)",com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,connectPhysicalDisk,(Ljava/lang/String;Lcom/cloud/hypervisor/kvm/storage/KVMStoragePool;Ljava/util/Map;)Z,false,true,At ManagedNfsStorageAdaptor.java:[line 141],com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,true,141,141,308,308,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,At ManagedNfsStorageAdaptor.java:[line 141],com.cloud.hypervisor.kvm.storage.ManagedNfsStorageAdaptor,141,141,305,305,ManagedNfsStorageAdaptor.java,com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,java/com/cloud/hypervisor/kvm/storage/ManagedNfsStorageAdaptor.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,98d9f4e432e8dc1aecbab0148cbfee1e,1,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
