ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaManagerImpl.java,org.apache.cloudstack.quota.QuotaManagerImpl,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,In class org.apache.cloudstack.quota.QuotaManagerImpl,org.apache.cloudstack.quota.QuotaManagerImpl,true,org.apache.cloudstack.quota.QuotaManagerImpl,278,295,0,279,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,"In method org.apache.cloudstack.quota.QuotaManagerImpl.saveQuotaAccount(AccountVO, BigDecimal, Date)",org.apache.cloudstack.quota.QuotaManagerImpl,saveQuotaAccount,(Lcom/cloud/user/AccountVO;Ljava/math/BigDecimal;Ljava/util/Date;)Z,false,true,At QuotaManagerImpl.java:[line 285],org.apache.cloudstack.quota.QuotaManagerImpl,true,285,285,65,65,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,At QuotaManagerImpl.java:[line 281],org.apache.cloudstack.quota.QuotaManagerImpl,281,281,34,34,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5759045576eaed5e345ee8d929bb9c23,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaManagerImpl.java,org.apache.cloudstack.quota.QuotaManagerImpl,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,In class org.apache.cloudstack.quota.QuotaManagerImpl,org.apache.cloudstack.quota.QuotaManagerImpl,true,org.apache.cloudstack.quota.QuotaManagerImpl,278,295,0,279,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,"In method org.apache.cloudstack.quota.QuotaManagerImpl.saveQuotaAccount(AccountVO, BigDecimal, Date)",org.apache.cloudstack.quota.QuotaManagerImpl,saveQuotaAccount,(Lcom/cloud/user/AccountVO;Ljava/math/BigDecimal;Ljava/util/Date;)Z,false,true,At QuotaManagerImpl.java:[line 293],org.apache.cloudstack.quota.QuotaManagerImpl,true,293,293,108,108,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,At QuotaManagerImpl.java:[line 278],org.apache.cloudstack.quota.QuotaManagerImpl,278,278,11,11,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5759045576eaed5e345ee8d929bb9c23,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaManagerImpl.java,org.apache.cloudstack.quota.QuotaManagerImpl,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,In class org.apache.cloudstack.quota.QuotaManagerImpl,org.apache.cloudstack.quota.QuotaManagerImpl,true,org.apache.cloudstack.quota.QuotaManagerImpl,269,273,0,179,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,"In method org.apache.cloudstack.quota.QuotaManagerImpl.saveQuotaBalance(AccountVO, BigDecimal, Date)",org.apache.cloudstack.quota.QuotaManagerImpl,saveQuotaBalance,(Lcom/cloud/user/AccountVO;Ljava/math/BigDecimal;Ljava/util/Date;)Lorg/apache/cloudstack/quota/vo/QuotaBalanceVO;,false,true,At QuotaManagerImpl.java:[line 271],org.apache.cloudstack.quota.QuotaManagerImpl,true,271,271,57,57,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,At QuotaManagerImpl.java:[line 271],org.apache.cloudstack.quota.QuotaManagerImpl,271,271,54,54,QuotaManagerImpl.java,org/apache/cloudstack/quota/QuotaManagerImpl.java,java/org/apache/cloudstack/quota/QuotaManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,13dd45f990ef4a25a871b87fa812d60d,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In QuotaStatementImpl.java,org.apache.cloudstack.quota.QuotaStatementImpl,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In class org.apache.cloudstack.quota.QuotaStatementImpl,org.apache.cloudstack.quota.QuotaStatementImpl,true,org.apache.cloudstack.quota.QuotaStatementImpl,111,148,0,705,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In method org.apache.cloudstack.quota.QuotaStatementImpl.sendStatement(),org.apache.cloudstack.quota.QuotaStatementImpl,sendStatement,()V,false,true,At QuotaStatementImpl.java:[line 126],org.apache.cloudstack.quota.QuotaStatementImpl,true,126,126,203,203,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,At QuotaStatementImpl.java:[line 126],org.apache.cloudstack.quota.QuotaStatementImpl,126,126,200,200,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9c51584f1aa5a80a2c800623ed064b30,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaStatementImpl.java,org.apache.cloudstack.quota.QuotaStatementImpl,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In class org.apache.cloudstack.quota.QuotaStatementImpl,org.apache.cloudstack.quota.QuotaStatementImpl,true,org.apache.cloudstack.quota.QuotaStatementImpl,111,148,0,705,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In method org.apache.cloudstack.quota.QuotaStatementImpl.sendStatement(),org.apache.cloudstack.quota.QuotaStatementImpl,sendStatement,()V,false,true,At QuotaStatementImpl.java:[line 131],org.apache.cloudstack.quota.QuotaStatementImpl,true,131,131,270,270,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,At QuotaStatementImpl.java:[line 131],org.apache.cloudstack.quota.QuotaStatementImpl,131,131,267,267,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,db61b87ca034dad91ce4c67fdefd0cc2,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In QuotaStatementImpl.java,org.apache.cloudstack.quota.QuotaStatementImpl,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In class org.apache.cloudstack.quota.QuotaStatementImpl,org.apache.cloudstack.quota.QuotaStatementImpl,true,org.apache.cloudstack.quota.QuotaStatementImpl,111,148,0,705,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In method org.apache.cloudstack.quota.QuotaStatementImpl.sendStatement(),org.apache.cloudstack.quota.QuotaStatementImpl,sendStatement,()V,false,true,At QuotaStatementImpl.java:[line 137],org.apache.cloudstack.quota.QuotaStatementImpl,true,137,137,331,331,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,At QuotaStatementImpl.java:[line 137],org.apache.cloudstack.quota.QuotaStatementImpl,137,137,328,328,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9c51584f1aa5a80a2c800623ed064b30,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaStatementImpl.java,org.apache.cloudstack.quota.QuotaStatementImpl,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In class org.apache.cloudstack.quota.QuotaStatementImpl,org.apache.cloudstack.quota.QuotaStatementImpl,true,org.apache.cloudstack.quota.QuotaStatementImpl,111,148,0,705,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,In method org.apache.cloudstack.quota.QuotaStatementImpl.sendStatement(),org.apache.cloudstack.quota.QuotaStatementImpl,sendStatement,()V,false,true,At QuotaStatementImpl.java:[line 144],org.apache.cloudstack.quota.QuotaStatementImpl,true,144,144,400,400,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,At QuotaStatementImpl.java:[line 144],org.apache.cloudstack.quota.QuotaStatementImpl,144,144,397,397,QuotaStatementImpl.java,org/apache/cloudstack/quota/QuotaStatementImpl.java,java/org/apache/cloudstack/quota/QuotaStatementImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,db61b87ca034dad91ce4c67fdefd0cc2,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaBalanceDaoImpl.java,org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,In class org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,true,org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,178,190,0,315,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,"In method org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl.lastQuotaBalance(Long, Long, Date)",org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,lastQuotaBalance,(Ljava/lang/Long;Ljava/lang/Long;Ljava/util/Date;)Ljava/math/BigDecimal;,false,true,At QuotaBalanceDaoImpl.java:[line 186],org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,true,186,186,103,103,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,At QuotaBalanceDaoImpl.java:[line 186],org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl,186,186,100,100,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6013890a34a69dff5734863337c6af0a,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaBalanceDaoImpl.java,org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,In class org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,true,org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,142,171,0,546,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,In method org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6.doInTransaction(TransactionStatus),org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,doInTransaction,(Lcom/cloud/utils/db/TransactionStatus;)Ljava/util/List;,false,true,At QuotaBalanceDaoImpl.java:[line 162],org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,true,162,162,232,232,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,At QuotaBalanceDaoImpl.java:[line 162],org.apache.cloudstack.quota.dao.QuotaBalanceDaoImpl$6,162,162,229,229,QuotaBalanceDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaBalanceDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ee13339ee08d3b68150a7e1ac63952de,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaTariffDaoImpl.java,org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,In class org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,true,org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,61,73,0,324,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,In method org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1.doInTransaction(TransactionStatus),org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,doInTransaction,(Lcom/cloud/utils/db/TransactionStatus;)Lorg/apache/cloudstack/quota/vo/QuotaTariffVO;,false,true,At QuotaTariffDaoImpl.java:[line 71],org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,true,71,71,149,149,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,At QuotaTariffDaoImpl.java:[line 71],org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$1,71,71,146,146,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1655b27afcc6bae70736019778abf70a,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In QuotaTariffDaoImpl.java,org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,In class org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,true,org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,94,109,0,496,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,In method org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3.doInTransaction(TransactionStatus),org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,doInTransaction,(Lcom/cloud/utils/db/TransactionStatus;)Ljava/util/List;,false,true,At QuotaTariffDaoImpl.java:[line 104],org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,true,104,104,254,254,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,At QuotaTariffDaoImpl.java:[line 105],org.apache.cloudstack.quota.dao.QuotaTariffDaoImpl$3,105,105,251,251,QuotaTariffDaoImpl.java,org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,java/org/apache/cloudstack/quota/dao/QuotaTariffDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ef517f70e509924b4cda7f0678fd7dac,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
