ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,Method/SourceLine/0/_synthetic,SourceLine/0/_synthetic,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,1083,1113,0,771,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,"In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.destroySnapshotOnPrimaryStorageExceptThis(Connection, String, String)",com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,destroySnapshotOnPrimaryStorageExceptThis,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;Ljava/lang/String;)Z,false,true,At XenServerStorageProcessor.java:[line 1110],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,1110,1110,385,385,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 1109],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,1109,1109,373,373,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9b86676269ea4f5a8efd33336c731dc3,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,614,627,0,331,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,"In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.destroyVDIbyNameLabel(Connection, String)",com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,destroyVDIbyNameLabel,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;)V,false,true,At XenServerStorageProcessor.java:[line 616],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,616,616,52,52,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 616],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,616,616,49,49,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f52e7a682ea4dcbf10bafa876bea0d6a,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,368,426,0,962,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.dettachIso(DettachCommand),com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,dettachIso,(Lorg/apache/cloudstack/storage/command/DettachCommand;)Lcom/cloud/agent/api/Answer;,false,true,At XenServerStorageProcessor.java:[line 421],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,421,421,349,349,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 420],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,420,420,337,337,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8cafdc7a5e9895b33007a4b010b38c10,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,368,426,0,962,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.dettachIso(DettachCommand),com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,dettachIso,(Lorg/apache/cloudstack/storage/command/DettachCommand;)Lcom/cloud/agent/api/Answer;,false,true,At XenServerStorageProcessor.java:[line 425],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,425,425,410,410,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 424],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,424,424,398,398,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8cafdc7a5e9895b33007a4b010b38c10,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,432,485,0,766,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.dettachVolume(DettachCommand),com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,dettachVolume,(Lorg/apache/cloudstack/storage/command/DettachCommand;)Lcom/cloud/agent/api/Answer;,false,true,At XenServerStorageProcessor.java:[line 484],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,484,484,267,267,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 484],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,484,484,264,264,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,43a9fcd7830b2088b663dde1263881dd,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,631,635,0,191,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,"In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.getVDIbyUuid(Connection, String)",com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,getVDIbyUuid,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;)Lcom/xensource/xenapi/VDI;,false,true,At XenServerStorageProcessor.java:[line 634],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,634,634,60,60,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 633],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,633,633,50,50,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7cc1052c6ea9f75b73c040d38f501633,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,640,649,0,242,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,"In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.getVhdParent(Connection, String, String, Boolean)",com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,getVhdParent,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Boolean;)Ljava/lang/String;,false,true,At XenServerStorageProcessor.java:[line 645],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,645,645,104,104,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 645],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,645,645,101,101,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fe38b62c9fed5ead7ec2f79d3596f06,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,164,203,0,783,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.resignature(ResignatureCommand),com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,resignature,(Lorg/apache/cloudstack/storage/command/ResignatureCommand;)Lorg/apache/cloudstack/storage/command/ResignatureAnswer;,false,true,At XenServerStorageProcessor.java:[line 195],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,195,195,258,258,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 195],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,195,195,253,253,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9ca8684f92891a4a7c91cc0926512f27,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,108,158,0,808,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.snapshotAndCopy(SnapshotAndCopyCommand),com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,snapshotAndCopy,(Lorg/apache/cloudstack/storage/command/SnapshotAndCopyCommand;)Lorg/apache/cloudstack/storage/command/SnapshotAndCopyAnswer;,false,true,At XenServerStorageProcessor.java:[line 156],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,156,156,313,313,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 156],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,156,156,309,309,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,31275b99961cc2a2b75f40bb32f3f05d,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XenServerStorageProcessor.java,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,925,933,0,324,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,"In method com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor.swiftUpload(Connection, SwiftTO, String, String, String, Boolean, int)",com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,swiftUpload,(Lcom/xensource/xenapi/Connection;Lcom/cloud/agent/api/to/SwiftTO;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Boolean;I)Z,false,true,At XenServerStorageProcessor.java:[line 931],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,true,931,931,89,89,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,At XenServerStorageProcessor.java:[line 931],com.cloud.hypervisor.xenserver.resource.XenServerStorageProcessor,931,931,84,84,XenServerStorageProcessor.java,com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/XenServerStorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c71b91bafaee6832e771618c829e2936,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Xenserver625Resource.java,com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,Xenserver625Resource.java,com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,In class com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,true,com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,54,77,0,336,Xenserver625Resource.java,com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,"In method com.cloud.hypervisor.xenserver.resource.Xenserver625Resource.setupServer(Connection, Host)",com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,setupServer,(Lcom/xensource/xenapi/Connection;Lcom/xensource/xenapi/Host;)Z,false,true,At Xenserver625Resource.java:[line 73],com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,true,73,73,108,108,Xenserver625Resource.java,com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,At Xenserver625Resource.java:[line 73],com.cloud.hypervisor.xenserver.resource.Xenserver625Resource,73,73,103,103,Xenserver625Resource.java,com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625Resource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b1483819e036213747a79df587c36163,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Xenserver625StorageProcessor.java,com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,Xenserver625StorageProcessor.java,com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,In class com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,true,com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,416,470,0,1286,Xenserver625StorageProcessor.java,com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,"In method com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor.backupSnapshot(Connection, String, String, String, String, String, String, String, Boolean, int)",com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,backupSnapshot,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Boolean;I)Ljava/lang/String;,false,true,At Xenserver625StorageProcessor.java:[line 452],com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,true,452,452,248,248,Xenserver625StorageProcessor.java,com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,At Xenserver625StorageProcessor.java:[line 452],com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor,452,452,245,245,Xenserver625StorageProcessor.java,com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,java/com/cloud/hypervisor/xenserver/resource/Xenserver625StorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,23a812920dbd23d4d2b81e62005f9e34,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
