ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,93,136,0,795,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.execute(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,execute,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 132],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,132,132,386,386,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 131],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,131,131,373,373,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,62c1d1a4b934299ae367146e026b9e43,0,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,93,136,0,795,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.execute(CopyCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,execute,(Lorg/apache/cloudstack/storage/command/CopyCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 135],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,135,135,430,430,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 135],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,135,135,427,427,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,62c1d1a4b934299ae367146e026b9e43,1,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,388,397,0,232,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.execute(CreateObjectCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,execute,(Lorg/apache/cloudstack/storage/command/CreateObjectCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 388],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,388,388,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 388],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,388,388,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e2cad3bee86623c7e16b3835b34c85e6,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,140,154,0,289,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.execute(DeleteCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,execute,(Lorg/apache/cloudstack/storage/command/DeleteCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 142],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,142,142,33,33,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 142],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,142,142,30,30,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3c0b6e9dea87734431a0113222550221,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,140,154,0,289,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.execute(DeleteCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,execute,(Lorg/apache/cloudstack/storage/command/DeleteCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 152],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,152,152,128,128,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 151],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,151,151,119,119,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b1e1170acc03a4c8deb741a8d91b657c,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,847,850,0,131,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.execute(DettachCommand),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,execute,(Lorg/apache/cloudstack/storage/command/DettachCommand;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 847],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,847,847,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 847],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,847,847,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e4357f26ac7433743ae66d06a9cad05d,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,801,802,0,96,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.forgetObject(ForgetObjectCmd),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,forgetObject,(Lorg/apache/cloudstack/storage/command/ForgetObjectCmd;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 801],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,801,801,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 801],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,801,801,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f265efb39e081c3d84ac7625c40c97af,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StorageProcessor.java,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,793,794,0,96,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,In method com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor.introduceObject(IntroduceObjectCmd),com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,introduceObject,(Lorg/apache/cloudstack/storage/command/IntroduceObjectCmd;)Lcom/cloud/agent/api/Answer;,false,true,At Ovm3StorageProcessor.java:[line 793],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,true,793,793,26,26,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,At Ovm3StorageProcessor.java:[line 793],com.cloud.hypervisor.ovm3.resources.Ovm3StorageProcessor,793,793,23,23,Ovm3StorageProcessor.java,com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3StorageProcessor.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cb006634aaa1d1130e6887c3cc86baec,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3VirtualRoutingResource.java,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,81,96,0,469,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,"In method com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource.createFileInVR(String, String, String, String)",com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,createFileInVR,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/cloud/utils/ExecutionResult;,false,true,At Ovm3VirtualRoutingResource.java:[line 82],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,82,82,66,66,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,At Ovm3VirtualRoutingResource.java:[line 82],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,82,82,63,63,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e89ead990a6676029da057a4ce0c9b80,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Ovm3VirtualRoutingResource.java,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,81,96,0,469,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,"In method com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource.createFileInVR(String, String, String, String)",com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,createFileInVR,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/cloud/utils/ExecutionResult;,false,true,At Ovm3VirtualRoutingResource.java:[line 91],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,91,91,183,183,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,At Ovm3VirtualRoutingResource.java:[line 91],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,91,91,178,178,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fe176bde10567949156156b95e68c40b,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3VirtualRoutingResource.java,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,60,75,0,441,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,"In method com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource.executeInVR(String, String, String, Duration)",com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,executeInVR,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/joda/time/Duration;)Lcom/cloud/utils/ExecutionResult;,false,true,At Ovm3VirtualRoutingResource.java:[line 64],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,64,64,108,108,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,At Ovm3VirtualRoutingResource.java:[line 64],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,64,64,105,105,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,de9865cc51de0286334524acad9dffef,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3VirtualRoutingResource.java,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,60,75,0,441,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,"In method com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource.executeInVR(String, String, String, Duration)",com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,executeInVR,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/joda/time/Duration;)Lcom/cloud/utils/ExecutionResult;,false,true,At Ovm3VirtualRoutingResource.java:[line 72],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,72,72,214,214,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,At Ovm3VirtualRoutingResource.java:[line 73],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,73,73,209,209,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d793182b47a4c5e3ba630c3387f32aea,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3VirtualRoutingResource.java,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,In class com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,153,178,0,619,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,"In method com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource.prepNetBoth(String, IpAddressTO[], String)",com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,prepNetBoth,(Ljava/lang/String;[Lcom/cloud/agent/api/to/IpAddressTO;Ljava/lang/String;)Lcom/cloud/utils/ExecutionResult;,false,true,At Ovm3VirtualRoutingResource.java:[line 161],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,true,161,161,119,119,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,At Ovm3VirtualRoutingResource.java:[line 160],com.cloud.hypervisor.ovm3.resources.Ovm3VirtualRoutingResource,160,160,108,108,Ovm3VirtualRoutingResource.java,com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,java/com/cloud/hypervisor/ovm3/resources/Ovm3VirtualRoutingResource.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6310dfb01b56c24ba7fdfb64fbd7f607,0,1,117,,,,,,,,,,,,,,,,,,,,,
