ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,432,861,0,6579,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parse(UsageJobVO, long, long)",com.cloud.usage.UsageManagerImpl,parse,(Lcom/cloud/usage/UsageJobVO;JJ)V,false,true,At UsageManagerImpl.java:[line 823],com.cloud.usage.UsageManagerImpl,true,823,823,3007,3007,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 823],com.cloud.usage.UsageManagerImpl,823,823,3004,3004,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,86419babc2055fcce38c4dadf9ed8f87,4,4,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 869],com.cloud.usage.UsageManagerImpl,true,869,869,80,80,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 869],com.cloud.usage.UsageManagerImpl,869,869,77,77,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,0,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 876],com.cloud.usage.UsageManagerImpl,true,876,876,160,160,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 876],com.cloud.usage.UsageManagerImpl,876,876,157,157,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,1,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 883],com.cloud.usage.UsageManagerImpl,true,883,883,240,240,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 883],com.cloud.usage.UsageManagerImpl,883,883,237,237,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,2,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 890],com.cloud.usage.UsageManagerImpl,true,890,890,320,320,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 890],com.cloud.usage.UsageManagerImpl,890,890,317,317,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,3,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 897],com.cloud.usage.UsageManagerImpl,true,897,897,400,400,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 897],com.cloud.usage.UsageManagerImpl,897,897,397,397,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,4,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 904],com.cloud.usage.UsageManagerImpl,true,904,904,480,480,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 904],com.cloud.usage.UsageManagerImpl,904,904,477,477,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,5,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 911],com.cloud.usage.UsageManagerImpl,true,911,911,560,560,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 911],com.cloud.usage.UsageManagerImpl,911,911,557,557,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,6,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 918],com.cloud.usage.UsageManagerImpl,true,918,918,640,640,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 918],com.cloud.usage.UsageManagerImpl,918,918,637,637,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,7,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 925],com.cloud.usage.UsageManagerImpl,true,925,925,720,720,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 925],com.cloud.usage.UsageManagerImpl,925,925,717,717,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,8,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 932],com.cloud.usage.UsageManagerImpl,true,932,932,800,800,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 932],com.cloud.usage.UsageManagerImpl,932,932,797,797,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,9,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 938],com.cloud.usage.UsageManagerImpl,true,938,938,880,880,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 938],com.cloud.usage.UsageManagerImpl,938,938,877,877,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,10,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 944],com.cloud.usage.UsageManagerImpl,true,944,944,960,960,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 944],com.cloud.usage.UsageManagerImpl,944,944,957,957,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,11,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 950],com.cloud.usage.UsageManagerImpl,true,950,950,1040,1040,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 950],com.cloud.usage.UsageManagerImpl,950,950,1037,1037,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,12,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl,com.cloud.usage.UsageManagerImpl,true,com.cloud.usage.UsageManagerImpl,864,959,0,1486,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,"In method com.cloud.usage.UsageManagerImpl.parseHelperTables(AccountVO, Date, Date)",com.cloud.usage.UsageManagerImpl,parseHelperTables,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,false,true,At UsageManagerImpl.java:[line 956],com.cloud.usage.UsageManagerImpl,true,956,956,1120,1120,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 956],com.cloud.usage.UsageManagerImpl,956,956,1117,1117,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d8e69760e18fc7a5fbd878207693aa6d,13,13,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageManagerImpl.java,com.cloud.usage.UsageManagerImpl$Heartbeat,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In class com.cloud.usage.UsageManagerImpl$Heartbeat,com.cloud.usage.UsageManagerImpl$Heartbeat,true,com.cloud.usage.UsageManagerImpl$Heartbeat,1890,1945,0,893,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,In method com.cloud.usage.UsageManagerImpl$Heartbeat.runInContext(),com.cloud.usage.UsageManagerImpl$Heartbeat,runInContext,()V,false,true,At UsageManagerImpl.java:[line 1925],com.cloud.usage.UsageManagerImpl$Heartbeat,true,1925,1925,315,315,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,At UsageManagerImpl.java:[line 1926],com.cloud.usage.UsageManagerImpl$Heartbeat,1926,1926,312,312,UsageManagerImpl.java,com/cloud/usage/UsageManagerImpl.java,java/com/cloud/usage/UsageManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ea2bdf5cd9062dbf3b99e9d962fe2503,0,0,117,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In UsageSanityChecker.java,com.cloud.usage.UsageSanityChecker,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In class com.cloud.usage.UsageSanityChecker,com.cloud.usage.UsageSanityChecker,true,com.cloud.usage.UsageSanityChecker,68,93,0,890,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In method com.cloud.usage.UsageSanityChecker.checkItemCountByPstmt(CheckCase),com.cloud.usage.UsageSanityChecker,checkItemCountByPstmt,(Lcom/cloud/usage/CheckCase;)Z,false,true,At UsageSanityChecker.java:[line 84],com.cloud.usage.UsageSanityChecker,true,84,84,246,246,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,At UsageSanityChecker.java:[line 84],com.cloud.usage.UsageSanityChecker,84,84,243,243,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a00c815a5bd70e77460797873afb5a42,0,1,117,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In UsageSanityChecker.java,com.cloud.usage.UsageSanityChecker,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In class com.cloud.usage.UsageSanityChecker,com.cloud.usage.UsageSanityChecker,true,com.cloud.usage.UsageSanityChecker,68,93,0,890,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In method com.cloud.usage.UsageSanityChecker.checkItemCountByPstmt(CheckCase),com.cloud.usage.UsageSanityChecker,checkItemCountByPstmt,(Lcom/cloud/usage/CheckCase;)Z,false,true,At UsageSanityChecker.java:[line 90],com.cloud.usage.UsageSanityChecker,true,90,90,400,400,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,At UsageSanityChecker.java:[line 90],com.cloud.usage.UsageSanityChecker,90,90,397,397,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a00c815a5bd70e77460797873afb5a42,1,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UsageSanityChecker.java,com.cloud.usage.UsageSanityChecker,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In class com.cloud.usage.UsageSanityChecker,com.cloud.usage.UsageSanityChecker,true,com.cloud.usage.UsageSanityChecker,97,121,0,877,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In method com.cloud.usage.UsageSanityChecker.checkMaxUsage(),com.cloud.usage.UsageSanityChecker,checkMaxUsage,()V,false,true,At UsageSanityChecker.java:[line 105],com.cloud.usage.UsageSanityChecker,true,105,105,73,73,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,At UsageSanityChecker.java:[line 105],com.cloud.usage.UsageSanityChecker,105,105,70,70,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c0ddef5432029a5822a3687939af3633,0,0,117,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In UsageSanityChecker.java,com.cloud.usage.UsageSanityChecker,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In class com.cloud.usage.UsageSanityChecker,com.cloud.usage.UsageSanityChecker,true,com.cloud.usage.UsageSanityChecker,97,121,0,877,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,In method com.cloud.usage.UsageSanityChecker.checkMaxUsage(),com.cloud.usage.UsageSanityChecker,checkMaxUsage,()V,false,true,At UsageSanityChecker.java:[line 108],com.cloud.usage.UsageSanityChecker,true,108,108,202,202,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,At UsageSanityChecker.java:[line 108],com.cloud.usage.UsageSanityChecker,108,108,199,199,UsageSanityChecker.java,com/cloud/usage/UsageSanityChecker.java,java/com/cloud/usage/UsageSanityChecker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a3cea41e12345a77d2b14c5abaf23c67,0,1,117,
