ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In PreviewUrlCommandProvisioner.java,org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,PreviewUrlCommandProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/PreviewUrlCommandProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\PreviewUrlCommandProvisioner.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,true,org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,64,107,0,682,PreviewUrlCommandProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/PreviewUrlCommandProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\PreviewUrlCommandProvisioner.java,"In method org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner.injectsPreviewUrlToCommands(KubernetesEnvironment, KubernetesNamespace)",org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,injectsPreviewUrlToCommands,(Lorg/eclipse/che/workspace/infrastructure/kubernetes/environment/KubernetesEnvironment;Lorg/eclipse/che/workspace/infrastructure/kubernetes/namespace/KubernetesNamespace;)V,false,true,At PreviewUrlCommandProvisioner.java:[line 100],org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,true,100,100,272,272,PreviewUrlCommandProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/PreviewUrlCommandProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\PreviewUrlCommandProvisioner.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,98ec0efa42cfd693740f3735ed0780e3,1,1,117,At PreviewUrlCommandProvisioner.java:[line 97],org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,97,97,262,262,PreviewUrlCommandProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/PreviewUrlCommandProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\PreviewUrlCommandProvisioner.java,At PreviewUrlCommandProvisioner.java:[line 99],org.eclipse.che.workspace.infrastructure.kubernetes.provision.PreviewUrlCommandProvisioner,99,99,244,244,PreviewUrlCommandProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/PreviewUrlCommandProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\PreviewUrlCommandProvisioner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In VcsSshKeysProvisioner.java,org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,true,org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,99,129,0,547,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,"In method org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner.provision(KubernetesEnvironment, RuntimeIdentity)",org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,provision,(Lorg/eclipse/che/workspace/infrastructure/kubernetes/environment/KubernetesEnvironment;Lorg/eclipse/che/api/core/model/workspace/runtime/RuntimeIdentity;)V,false,true,At VcsSshKeysProvisioner.java:[line 105],org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,true,105,105,48,48,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,efc4c7d682f6430835f82901515ae804,0,1,117,At VcsSshKeysProvisioner.java:[line 105],org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,105,105,45,45,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In VcsSshKeysProvisioner.java,org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,true,org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,99,129,0,547,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,"In method org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner.provision(KubernetesEnvironment, RuntimeIdentity)",org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,provision,(Lorg/eclipse/che/workspace/infrastructure/kubernetes/environment/KubernetesEnvironment;Lorg/eclipse/che/api/core/model/workspace/runtime/RuntimeIdentity;)V,false,true,At VcsSshKeysProvisioner.java:[line 115],org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,true,115,115,125,125,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,efc4c7d682f6430835f82901515ae804,1,1,117,At VcsSshKeysProvisioner.java:[line 115],org.eclipse.che.workspace.infrastructure.kubernetes.provision.VcsSshKeysProvisioner,115,115,122,122,VcsSshKeysProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/provision/VcsSshKeysProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\provision\VcsSshKeysProvisioner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In IngressPathTransformInverter.java,org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,IngressPathTransformInverter.java,org/eclipse/che/workspace/infrastructure/kubernetes/server/external/IngressPathTransformInverter.java,org\eclipse\che\workspace\infrastructure\kubernetes\server\external\IngressPathTransformInverter.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,true,org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,55,70,0,249,IngressPathTransformInverter.java,org/eclipse/che/workspace/infrastructure/kubernetes/server/external/IngressPathTransformInverter.java,org\eclipse\che\workspace\infrastructure\kubernetes\server\external\IngressPathTransformInverter.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter.extractPathFromFmt(String),org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,extractPathFromFmt,(Ljava/lang/String;)Ljava/util/regex/Pattern;,true,true,At IngressPathTransformInverter.java:[line 64],org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,true,64,64,110,110,IngressPathTransformInverter.java,org/eclipse/che/workspace/infrastructure/kubernetes/server/external/IngressPathTransformInverter.java,org\eclipse\che\workspace\infrastructure\kubernetes\server\external\IngressPathTransformInverter.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7fc98f8d6dac6467b2c0c8c204a210e3,0,0,117,At IngressPathTransformInverter.java:[line 42],org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,42,42,6,6,IngressPathTransformInverter.java,org/eclipse/che/workspace/infrastructure/kubernetes/server/external/IngressPathTransformInverter.java,org\eclipse\che\workspace\infrastructure\kubernetes\server\external\IngressPathTransformInverter.java,At IngressPathTransformInverter.java:[line 58],org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,58,58,14,14,IngressPathTransformInverter.java,org/eclipse/che/workspace/infrastructure/kubernetes/server/external/IngressPathTransformInverter.java,org\eclipse\che\workspace\infrastructure\kubernetes\server\external\IngressPathTransformInverter.java,At IngressPathTransformInverter.java:[line 65],org.eclipse.che.workspace.infrastructure.kubernetes.server.external.IngressPathTransformInverter,65,65,107,107,IngressPathTransformInverter.java,org/eclipse/che/workspace/infrastructure/kubernetes/server/external/IngressPathTransformInverter.java,org\eclipse\che\workspace\infrastructure\kubernetes\server\external\IngressPathTransformInverter.java,,,,,,,,,,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regex DOS (ReDOS),"The regular expression ""^([-+]?[0-9]*\\.?[0-9]+([eE][-+]?[0-9]+)?)\\s*(\\S+)?$"" is vulnerable to a denial of service attack (ReDOS)",In KubernetesSize.java,org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize,KubernetesSize.java,org/eclipse/che/workspace/infrastructure/kubernetes/util/KubernetesSize.java,org\eclipse\che\workspace\infrastructure\kubernetes\util\KubernetesSize.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize,org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize,true,org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize,40,40,0,40,KubernetesSize.java,org/eclipse/che/workspace/infrastructure/kubernetes/util/KubernetesSize.java,org\eclipse\che\workspace\infrastructure\kubernetes\util\KubernetesSize.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize.<static initializer for KubernetesSize>(),org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize,<clinit>,()V,true,true,At KubernetesSize.java:[line 41],org.eclipse.che.workspace.infrastructure.kubernetes.util.KubernetesSize,true,41,41,2,2,KubernetesSize.java,org/eclipse/che/workspace/infrastructure/kubernetes/util/KubernetesSize.java,org\eclipse\che\workspace\infrastructure\kubernetes\util\KubernetesSize.java,Value ^([-+]?[0-9]*\\.?[0-9]+([eE][-+]?[0-9]+)?)\\s*(\\S+)?$,^([-+]?[0-9]*\\.?[0-9]+([eE][-+]?[0-9]+)?)\\s*(\\S+)?$,,REDOS,2,7,SECRD,SECURITY,e5b30b366ff42e5e7792699077ec5c36,0,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regex DOS (ReDOS),"The regular expression ""[a-z0-9]([-a-z0-9]*[a-z0-9])?"" is vulnerable to a denial of service attack (ReDOS)",In KubernetesPluginsToolingValidator.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator,KubernetesPluginsToolingValidator.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/KubernetesPluginsToolingValidator.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\KubernetesPluginsToolingValidator.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator,27,27,0,32,KubernetesPluginsToolingValidator.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/KubernetesPluginsToolingValidator.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\KubernetesPluginsToolingValidator.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator.<static initializer for KubernetesPluginsToolingValidator>(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator,<clinit>,()V,true,true,At KubernetesPluginsToolingValidator.java:[line 27],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.KubernetesPluginsToolingValidator,true,27,27,2,2,KubernetesPluginsToolingValidator.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/KubernetesPluginsToolingValidator.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\KubernetesPluginsToolingValidator.java,Value [a-z0-9]([-a-z0-9]*[a-z0-9])?,[a-z0-9]([-a-z0-9]*[a-z0-9])?,,REDOS,2,7,SECRD,SECURITY,8fd7cdeda197ecfbacd84b7a89421f14,0,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PluginBrokerManager.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,PluginBrokerManager.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/PluginBrokerManager.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\PluginBrokerManager.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,106,124,0,441,PluginBrokerManager.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/PluginBrokerManager.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\PluginBrokerManager.java,"In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager.getTooling(RuntimeIdentity, StartSynchronizer, Collection, boolean)",org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,getTooling,(Lorg/eclipse/che/api/core/model/workspace/runtime/RuntimeIdentity;Lorg/eclipse/che/workspace/infrastructure/kubernetes/StartSynchronizer;Ljava/util/Collection;Z)Ljava/util/List;,false,true,At PluginBrokerManager.java:[line 122],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,true,122,122,113,113,PluginBrokerManager.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/PluginBrokerManager.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\PluginBrokerManager.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6e379a217ba1704cd13b5cbfdebd9c90,0,0,117,At PluginBrokerManager.java:[line 106],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.PluginBrokerManager,106,106,1,1,PluginBrokerManager.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/PluginBrokerManager.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\PluginBrokerManager.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SidecarToolingProvisioner.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,66,87,0,422,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,"In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner.provision(RuntimeIdentity, StartSynchronizer, KubernetesEnvironment)",org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,provision,(Lorg/eclipse/che/api/core/model/workspace/runtime/RuntimeIdentity;Lorg/eclipse/che/workspace/infrastructure/kubernetes/StartSynchronizer;Lorg/eclipse/che/workspace/infrastructure/kubernetes/environment/KubernetesEnvironment;)V,false,true,At SidecarToolingProvisioner.java:[line 70],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,true,70,70,35,35,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1e3d3c4f95d8900a7ba2038a365315d,0,1,117,At SidecarToolingProvisioner.java:[line 70],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,70,70,30,30,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SidecarToolingProvisioner.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,66,87,0,422,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,"In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner.provision(RuntimeIdentity, StartSynchronizer, KubernetesEnvironment)",org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,provision,(Lorg/eclipse/che/api/core/model/workspace/runtime/RuntimeIdentity;Lorg/eclipse/che/workspace/infrastructure/kubernetes/StartSynchronizer;Lorg/eclipse/che/workspace/infrastructure/kubernetes/environment/KubernetesEnvironment;)V,false,true,At SidecarToolingProvisioner.java:[line 86],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,true,86,86,157,157,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1e3d3c4f95d8900a7ba2038a365315d,1,1,117,At SidecarToolingProvisioner.java:[line 86],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.SidecarToolingProvisioner,86,86,152,152,SidecarToolingProvisioner.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/SidecarToolingProvisioner.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\SidecarToolingProvisioner.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DeployBroker.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,83,144,0,1214,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,execute,()Ljava/util/List;,false,true,At DeployBroker.java:[line 83],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,83,83,14,14,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,69c3981a2fb707f5a9902534e50e0d83,0,1,117,At DeployBroker.java:[line 83],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,83,83,9,9,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
